id,log_feature,volume
17081,FT 170,19
17081,FT 54,19
17082,FT 204,2
17082,FT 83,2
17083,FT 68,2
17083,FT 170,18
17083,FT 204,2
17083,FT 54,2
17083,FT 170,2
17083,FT 54,2
17084,FT 54,1
17084,FT 170,2
17085,FT 219,1
17085,FT 134,1
17086,FT 219,2
17087,FT 134,2
17087,FT 219,12
17088,FT 134,11
17089,FT 134,16
17089,FT 219,16
17089,FT 134,5
17089,FT 219,5
17089,FT 134,1
17089,FT 219,1
17089,FT 134,1
17089,FT 219,2
17090,FT 134,2
17090,FT 68,1
17090,FT 81,2
17091,FT 202,2
17091,FT 81,1
17091,FT 202,2
17092,FT 165,1
17092,FT 81,2
17092,FT 202,10
17092,FT 81,6
17092,FT 81,4
17092,FT 202,4
17093,FT 202,6
17093,FT 81,9
17094,FT 202,4
17094,FT 81,2
17095,FT 81,4
17095,FT 202,2
17096,FT 202,4
17096,FT 81,2
17096,FT 219,1
17097,FT 134,1
17097,FT 81,2
17097,FT 202,2
17098,FT 202,1
17099,FT 81,1
17099,FT 81,2
17100,FT 202,3
17100,FT 81,4
17101,FT 202,4
17102,FT 362,1
17102,FT 360,4
17102,FT 360,1
17103,FT 202,6
17104,FT 81,4
17104,FT 68,2
17105,FT 362,1
17106,FT 81,2
17106,FT 362,1
17107,FT 202,2
17107,FT 81,2
17107,FT 55,1
17108,FT 81,2
17108,FT 82,1
17108,FT 203,1
17108,FT 183,1
17108,FT 63,1
17109,FT 219,1
17109,FT 134,1
17109,FT 134,1
17109,FT 219,1
17110,FT 179,1
17110,FT 68,2
17110,FT 345,2
17110,FT 273,1
17110,FT 179,1
17111,FT 68,2
17111,FT 170,2
17112,FT 54,1
17112,FT 68,1
17112,FT 170,3
17112,FT 54,3
17112,FT 134,1
17113,FT 219,1
17113,FT 68,6
17114,FT 170,2
17114,FT 179,4
17115,FT 273,2
17115,FT 345,1
17116,FT 179,1
17117,FT 68,1
17117,FT 179,1
17118,FT 345,1
17118,FT 68,2
17118,FT 273,2
17118,FT 273,1
17119,FT 134,1
17120,FT 306,1
17120,FT 219,1
17121,FT 68,1
17121,FT 170,10
17122,FT 273,1
17122,FT 136,1
17123,FT 54,6
17123,FT 170,2
17123,FT 54,2
17123,FT 68,4
17123,FT 273,2
17123,FT 54,4
17124,FT 306,2
17125,FT 68,2
17125,FT 273,2
17125,FT 345,1
17125,FT 170,1
17125,FT 54,1
17125,FT 273,1
17126,FT 40,1
17126,FT 54,2
17127,FT 170,2
17127,FT 155,1
17127,FT 68,8
17127,FT 273,2
17127,FT 345,1
17128,FT 170,1
17128,FT 54,1
17128,FT 68,11
17128,FT 273,1
17129,FT 170,1
17129,FT 54,1
17130,FT 54,2
17130,FT 93,1
17131,FT 68,1
17131,FT 273,1
17131,FT 345,1
17131,FT 54,1
17131,FT 54,1
17131,FT 273,2
17132,FT 68,2
17132,FT 54,12
17133,FT 40,4
17133,FT 273,1
17133,FT 345,1
17134,FT 273,1
17134,FT 68,2
17135,FT 68,3
17135,FT 155,1
17135,FT 170,2
17135,FT 170,8
17135,FT 68,8
17135,FT 170,8
17135,FT 40,2
17135,FT 54,4
17135,FT 179,1
17135,FT 345,1
17135,FT 273,1
17135,FT 68,1
17136,FT 179,4
17136,FT 68,4
17136,FT 345,4
17136,FT 345,1
17136,FT 68,1
17137,FT 273,1
17137,FT 68,1
17137,FT 312,3
17138,FT 315,255
17139,FT 235,258
17139,FT 232,2
17139,FT 307,1
17139,FT 227,2
17139,FT 228,1
17139,FT 308,1
17140,FT 229,1
17140,FT 301,1
17140,FT 309,1
17140,FT 221,1
17141,FT 307,1
17141,FT 312,1
17141,FT 234,1
17141,FT 219,1
17141,FT 314,1
17141,FT 227,1
17142,FT 232,1
17142,FT 134,1
17143,FT 307,1
17143,FT 227,1
17144,FT 232,1
17145,FT 312,1
17145,FT 232,2
17145,FT 227,2
17146,FT 307,2
17146,FT 312,2
17147,FT 134,2
17147,FT 219,1
17147,FT 313,1
17148,FT 233,1
17148,FT 312,2
17148,FT 227,3
17149,FT 232,2
17149,FT 307,4
17150,FT 312,2
17150,FT 313,1
17151,FT 232,2
17152,FT 233,1
17153,FT 312,2
17153,FT 313,1
17154,FT 233,1
17154,FT 307,2
17154,FT 232,2
17154,FT 312,2
17154,FT 232,4
17154,FT 227,2
17154,FT 315,331
17155,FT 235,334
17155,FT 307,3
17156,FT 232,4
17156,FT 315,323
17157,FT 235,335
17157,FT 312,6
17158,FT 313,1
17158,FT 227,2
17158,FT 233,1
17158,FT 232,2
17159,FT 235,323
17159,FT 312,2
17160,FT 307,2
17161,FT 315,300
17161,FT 235,13
17161,FT 315,13
17161,FT 312,2
17161,FT 233,1
17161,FT 315,261
17161,FT 232,2
17162,FT 313,1
17162,FT 235,287
17162,FT 235,289
17162,FT 315,275
17163,FT 315,281
17163,FT 235,303
17163,FT 315,304
17163,FT 235,314
17163,FT 315,315
17163,FT 233,1
17164,FT 313,1
17164,FT 235,316
17164,FT 312,2
17164,FT 232,2
17165,FT 235,207
17165,FT 315,191
17166,FT 315,283
17166,FT 235,290
17167,FT 315,334
17167,FT 235,346
17167,FT 315,11
17167,FT 235,12
17167,FT 227,1
17168,FT 232,1
17168,FT 235,254
17168,FT 315,236
17169,FT 227,14
17170,FT 307,14
17170,FT 232,12
17171,FT 312,12
17171,FT 307,2
17172,FT 227,2
17172,FT 232,4
17172,FT 312,4
17172,FT 232,2
17173,FT 227,2
17173,FT 232,7
17173,FT 307,3
17173,FT 233,1
17174,FT 313,1
17174,FT 312,10
17174,FT 312,1
17174,FT 307,1
17174,FT 232,1
17174,FT 312,1
17175,FT 307,1
17175,FT 312,3
17175,FT 235,148
17175,FT 315,234
17176,FT 315,235
17176,FT 235,111
17176,FT 227,2
17176,FT 235,132
17177,FT 315,234
17177,FT 312,1
17178,FT 307,1
17178,FT 232,3
17179,FT 232,3
17179,FT 233,1
17179,FT 312,5
17180,FT 235,115
17180,FT 307,2
17180,FT 315,202
17180,FT 313,1
17181,FT 312,1
17181,FT 235,112
17182,FT 307,1
17182,FT 232,1
17182,FT 315,184
17182,FT 235,82
17182,FT 315,167
17182,FT 313,1
17183,FT 315,281
17183,FT 307,3
17183,FT 227,1
17183,FT 235,195
17183,FT 232,6
17183,FT 312,9
17184,FT 233,1
17185,FT 235,235
17185,FT 315,324
17186,FT 235,72
17187,FT 315,121
17187,FT 315,309
17188,FT 232,1
17188,FT 227,1
17188,FT 235,246
17188,FT 315,358
17188,FT 235,288
17189,FT 313,1
17189,FT 235,275
17189,FT 233,1
17189,FT 315,319
17189,FT 232,3
17189,FT 312,3
17190,FT 235,178
17190,FT 315,256
17190,FT 235,10
17190,FT 315,14
17190,FT 235,19
17190,FT 232,1
17190,FT 315,33
17190,FT 312,1
17191,FT 235,123
17191,FT 315,196
17192,FT 232,2
17192,FT 312,2
17193,FT 235,80
17193,FT 315,156
17193,FT 315,208
17194,FT 235,148
17194,FT 307,2
17195,FT 227,4
17195,FT 312,10
17195,FT 235,141
17195,FT 315,241
17195,FT 232,2
17195,FT 235,72
17196,FT 315,139
17196,FT 235,49
17196,FT 315,110
17197,FT 313,1
17197,FT 235,83
17198,FT 315,129
17198,FT 312,7
17199,FT 307,2
17199,FT 227,2
17200,FT 232,2
17200,FT 235,106
17200,FT 315,187
17200,FT 232,3
17200,FT 315,145
17200,FT 235,90
17201,FT 312,5
17201,FT 315,148
17202,FT 235,72
17202,FT 313,1
17202,FT 307,4
17202,FT 312,8
17202,FT 315,153
17202,FT 235,69
17202,FT 315,1
17202,FT 235,104
17202,FT 315,158
17202,FT 312,1
17203,FT 232,1
17203,FT 235,162
17204,FT 312,1
17204,FT 232,1
17204,FT 307,1
17204,FT 315,235
17205,FT 227,1
17205,FT 315,238
17206,FT 307,1
17206,FT 312,1
17206,FT 235,142
17206,FT 301,1
17207,FT 315,262
17207,FT 134,1
17207,FT 235,207
17207,FT 219,1
17207,FT 235,192
17207,FT 315,293
17208,FT 312,1
17208,FT 315,150
17208,FT 235,101
17208,FT 307,1
17209,FT 315,200
17209,FT 235,116
17209,FT 315,283
17209,FT 235,189
17209,FT 232,2
17209,FT 235,231
17210,FT 315,298
17210,FT 312,2
17210,FT 235,173
17210,FT 315,228
17210,FT 315,270
17210,FT 235,208
17210,FT 315,325
17210,FT 235,264
17211,FT 312,1
17211,FT 232,1
17212,FT 235,146
17212,FT 315,248
17213,FT 315,13
17213,FT 235,5
17214,FT 315,116
17214,FT 235,56
17214,FT 315,127
17215,FT 235,59
17215,FT 315,117
17215,FT 235,58
17215,FT 315,99
17215,FT 235,44
17215,FT 315,100
17215,FT 235,52
17215,FT 235,56
17216,FT 315,136
17216,FT 235,124
17217,FT 315,235
17217,FT 315,226
17217,FT 235,131
17218,FT 312,1
17218,FT 235,138
17218,FT 307,1
17218,FT 315,229
17219,FT 312,6
17220,FT 307,4
17221,FT 313,1
17221,FT 227,2
17222,FT 232,2
17222,FT 307,2
17223,FT 312,4
17223,FT 227,4
17224,FT 307,4
17224,FT 312,14
17224,FT 233,2
17224,FT 313,2
17225,FT 232,10
17225,FT 312,2
17225,FT 315,3
17225,FT 235,2
17226,FT 312,51
17226,FT 227,21
17226,FT 232,52
17226,FT 307,13
17227,FT 315,1
17227,FT 235,1
17228,FT 313,11
17228,FT 233,9
17229,FT 313,18
17229,FT 312,80
17230,FT 227,7
17230,FT 233,17
17230,FT 307,13
17230,FT 232,45
17231,FT 314,1
17231,FT 232,48
17231,FT 227,2
17231,FT 313,15
17232,FT 312,44
17232,FT 233,17
17232,FT 229,1
17233,FT 234,1
17233,FT 309,2
17233,FT 307,2
17233,FT 307,2
17233,FT 227,4
17233,FT 232,52
17234,FT 233,20
17234,FT 312,58
17234,FT 313,26
17234,FT 312,76
17234,FT 233,3
17234,FT 232,23
17235,FT 227,20
17235,FT 313,12
17235,FT 307,9
17235,FT 232,74
17235,FT 313,37
17235,FT 227,2
17236,FT 307,33
17236,FT 312,89
17236,FT 233,32
17236,FT 307,19
17236,FT 227,21
17236,FT 233,18
17237,FT 312,35
17237,FT 313,13
17238,FT 232,3
17238,FT 313,1
17238,FT 232,4
17239,FT 312,7
17240,FT 307,2
17240,FT 233,2
17240,FT 312,10
17240,FT 313,2
17240,FT 307,4
17241,FT 232,7
17241,FT 227,1
17241,FT 227,1
17242,FT 307,1
17242,FT 312,5
17242,FT 232,5
17242,FT 232,1
17242,FT 227,1
17242,FT 307,1
17242,FT 232,4
17242,FT 312,5
17243,FT 235,1
17243,FT 312,1
17243,FT 307,1
17243,FT 227,2
17243,FT 315,1
17244,FT 232,2
17244,FT 314,1
17245,FT 312,1
17245,FT 313,1
17245,FT 232,1
17245,FT 307,1
17245,FT 234,1
17245,FT 233,1
17246,FT 134,1
17246,FT 55,1
17247,FT 171,1
17247,FT 45,1
17248,FT 161,1
17248,FT 161,1
17248,FT 68,3
17248,FT 54,1
17249,FT 170,1
17249,FT 219,1
17250,FT 134,1
17250,FT 170,1
17251,FT 68,1
17251,FT 54,1
17252,FT 170,1
17252,FT 170,1
17252,FT 54,2
17252,FT 54,1
17252,FT 170,2
17252,FT 54,2
17252,FT 54,8
17252,FT 170,9
17252,FT 68,2
17253,FT 170,7
17254,FT 54,2
17254,FT 219,1
17255,FT 134,1
17255,FT 68,1
17255,FT 273,1
17255,FT 345,1
17256,FT 170,1
17257,FT 75,3
17257,FT 197,1
17257,FT 305,2
17257,FT 306,2
17258,FT 75,1
17258,FT 75,1
17259,FT 197,1
17259,FT 134,1
17260,FT 219,1
17260,FT 54,1
17261,FT 223,1
17261,FT 306,1
17262,FT 170,1
17262,FT 170,8
17262,FT 170,1
17262,FT 170,1
17263,FT 306,1
17263,FT 54,1
17264,FT 222,2
17264,FT 53,1
17265,FT 306,1
17266,FT 219,1
17267,FT 134,1
17268,FT 306,1
17268,FT 170,1
17269,FT 54,1
17269,FT 345,1
17270,FT 273,1
17270,FT 54,1
17270,FT 306,1
17271,FT 170,1
17271,FT 222,1
17271,FT 170,3
17271,FT 68,2
17272,FT 54,1
17273,FT 68,2
17273,FT 170,1
17274,FT 54,1
17274,FT 170,1
17274,FT 170,2
17274,FT 68,2
17275,FT 85,1
17275,FT 207,1
17275,FT 86,1
17275,FT 207,1
17275,FT 155,10
17276,FT 170,3
17277,FT 134,1
17277,FT 219,1
17278,FT 134,2
17278,FT 219,1
17278,FT 170,1
17278,FT 54,4
17278,FT 170,4
17278,FT 170,10
17279,FT 54,10
17279,FT 54,24
17279,FT 170,21
17279,FT 54,1
17279,FT 240,2
17279,FT 170,3
17280,FT 54,3
17280,FT 87,2
17280,FT 207,1
17281,FT 83,2
17281,FT 54,6
17281,FT 170,6
17281,FT 182,1
17282,FT 86,1
17282,FT 62,1
17282,FT 209,2
17282,FT 204,2
17283,FT 54,1
17283,FT 182,1
17283,FT 170,6
17283,FT 207,1
17283,FT 209,2
17284,FT 204,2
17284,FT 155,3
17284,FT 170,2
17285,FT 54,7
17286,FT 170,7
17286,FT 54,5
17287,FT 170,5
17287,FT 54,4
17288,FT 170,5
17288,FT 54,1
17289,FT 54,2
17290,FT 170,2
17290,FT 54,4
17290,FT 170,1
17291,FT 54,3
17291,FT 170,6
17291,FT 83,2
17292,FT 54,6
17292,FT 62,1
17293,FT 209,2
17293,FT 207,1
17293,FT 87,2
17294,FT 204,2
17295,FT 170,6
17296,FT 86,1
17296,FT 182,1
17296,FT 209,2
17296,FT 204,2
17296,FT 170,6
17296,FT 207,1
17297,FT 182,1
17297,FT 155,3
17297,FT 170,2
17297,FT 170,3
17297,FT 54,3
17297,FT 54,5
17297,FT 170,5
17298,FT 171,1
17298,FT 81,2
17298,FT 202,4
17298,FT 55,2
17299,FT 55,4
17299,FT 171,5
17299,FT 171,16
17299,FT 55,9
17300,FT 81,4
17301,FT 202,2
17301,FT 171,5
17301,FT 55,5
17301,FT 55,2
17302,FT 171,2
17302,FT 202,2
17302,FT 81,4
17302,FT 55,1
17302,FT 81,2
17302,FT 202,2
17302,FT 81,10
17302,FT 202,14
17302,FT 55,2
17302,FT 81,4
17302,FT 171,1
17302,FT 202,2
17303,FT 202,9
17303,FT 81,8
17304,FT 55,1
17304,FT 202,2
17304,FT 81,2
17304,FT 202,10
17305,FT 81,8
17305,FT 55,2
17306,FT 171,1
17306,FT 171,3
17307,FT 55,2
17307,FT 81,4
17307,FT 202,4
17307,FT 202,6
17307,FT 81,6
17307,FT 202,4
17307,FT 55,2
17308,FT 171,4
17308,FT 81,2
17309,FT 55,2
17309,FT 171,2
17310,FT 202,2
17310,FT 171,1
17311,FT 81,4
17311,FT 55,1
17311,FT 81,2
17311,FT 219,1
17311,FT 134,1
17312,FT 202,4
17313,FT 55,1
17313,FT 202,2
17314,FT 81,2
17314,FT 70,1
17314,FT 191,4
17315,FT 55,8
17316,FT 171,12
17317,FT 171,1
17317,FT 55,1
17317,FT 55,8
17317,FT 171,9
17317,FT 81,2
17318,FT 202,2
17318,FT 202,4
17318,FT 81,4
17318,FT 202,4
17319,FT 81,2
17319,FT 171,3
17320,FT 55,4
17320,FT 360,1
17321,FT 362,2
17321,FT 360,5
17322,FT 81,4
17322,FT 68,2
17323,FT 362,3
17323,FT 360,3
17324,FT 202,6
17325,FT 360,4
17325,FT 362,3
17325,FT 362,2
17325,FT 360,3
17325,FT 360,1
17326,FT 55,1
17326,FT 362,1
17326,FT 362,1
17326,FT 360,2
17327,FT 171,1
17327,FT 55,1
17327,FT 360,3
17327,FT 362,2
17327,FT 360,2
17327,FT 171,1
17328,FT 362,1
17329,FT 55,1
17329,FT 81,2
17330,FT 202,2
17330,FT 81,2
17331,FT 232,2
17331,FT 315,265
17332,FT 307,2
17332,FT 227,2
17332,FT 233,1
17332,FT 235,283
17333,FT 313,1
17333,FT 312,2
17333,FT 232,2
17333,FT 235,12
17334,FT 312,2
17335,FT 315,13
17335,FT 232,2
17335,FT 227,2
17335,FT 312,3
17335,FT 307,3
17335,FT 232,2
17336,FT 312,2
17336,FT 227,1
17336,FT 232,1
17336,FT 235,93
17336,FT 315,133
17337,FT 235,12
17337,FT 315,14
17338,FT 219,1
17339,FT 134,1
17339,FT 80,1
17340,FT 82,4
17340,FT 82,20
17340,FT 201,1
17340,FT 80,1
17341,FT 203,12
17341,FT 82,28
17341,FT 203,2
17341,FT 82,26
17341,FT 56,1
17341,FT 203,4
17341,FT 80,6
17341,FT 172,1
17341,FT 56,1
17341,FT 201,1
17342,FT 82,6
17342,FT 80,3
17343,FT 203,3
17344,FT 80,4
17344,FT 201,3
17344,FT 82,6
17344,FT 56,1
17345,FT 80,1
17346,FT 201,1
17347,FT 203,13
17347,FT 82,31
17347,FT 201,3
17348,FT 80,8
17348,FT 82,2
17349,FT 82,16
17349,FT 203,1
17350,FT 82,11
17350,FT 80,1
17350,FT 201,1
17350,FT 82,8
17350,FT 82,32
17350,FT 203,2
17350,FT 82,6
17350,FT 82,34
17351,FT 80,1
17351,FT 201,3
17351,FT 82,16
17351,FT 203,6
17352,FT 80,2
17352,FT 82,30
17353,FT 203,11
17353,FT 80,2
17354,FT 203,4
17354,FT 82,6
17355,FT 203,3
17355,FT 82,12
17356,FT 82,27
17356,FT 203,1
17356,FT 80,2
17356,FT 201,1
17357,FT 82,20
17357,FT 203,2
17358,FT 82,2
17358,FT 203,2
17358,FT 82,12
17359,FT 203,6
17360,FT 82,7
17360,FT 82,4
17361,FT 56,1
17361,FT 203,1
17362,FT 56,1
17362,FT 82,12
17362,FT 172,1
17363,FT 203,20
17364,FT 82,84
17364,FT 82,6
17364,FT 203,3
17365,FT 82,12
17365,FT 203,5
17366,FT 80,3
17366,FT 82,1
17367,FT 82,32
17367,FT 203,10
17368,FT 82,14
17368,FT 203,6
17368,FT 82,8
17368,FT 203,4
17368,FT 56,1
17368,FT 82,6
17368,FT 82,14
17368,FT 80,1
17368,FT 82,42
17368,FT 203,6
17368,FT 203,1
17368,FT 82,6
17368,FT 203,2
17368,FT 82,12
17368,FT 203,5
17368,FT 82,15
17369,FT 82,17
17369,FT 203,4
17369,FT 201,1
17369,FT 82,10
17369,FT 80,2
17369,FT 203,3
17370,FT 82,4
17370,FT 203,3
17370,FT 80,1
17370,FT 203,13
17371,FT 201,2
17371,FT 82,14
17372,FT 82,2
17372,FT 82,10
17372,FT 82,4
17372,FT 82,10
17372,FT 203,1
17372,FT 80,2
17372,FT 82,32
17372,FT 203,24
17372,FT 80,1
17372,FT 203,3
17372,FT 201,1
17372,FT 82,8
17373,FT 82,4
17373,FT 203,2
17373,FT 203,6
17373,FT 82,6
17374,FT 203,4
17374,FT 82,6
17375,FT 201,4
17375,FT 80,6
17376,FT 203,2
17377,FT 82,26
17378,FT 80,1
17379,FT 172,1
17379,FT 56,1
17379,FT 203,1
17380,FT 82,20
17380,FT 82,4
17381,FT 203,4
17381,FT 82,4
17382,FT 82,10
17382,FT 203,1
17382,FT 201,1
17382,FT 80,2
17382,FT 82,16
17382,FT 203,14
17382,FT 56,1
17382,FT 80,1
17382,FT 203,1
17382,FT 82,5
17382,FT 203,10
17382,FT 201,2
17382,FT 82,10
17382,FT 172,2
17382,FT 80,2
17383,FT 56,3
17383,FT 203,10
17384,FT 201,8
17384,FT 82,37
17384,FT 80,2
17384,FT 203,13
17384,FT 82,27
17385,FT 80,2
17385,FT 201,1
17386,FT 80,1
17386,FT 203,2
17387,FT 82,16
17387,FT 80,1
17388,FT 203,3
17388,FT 82,8
17388,FT 82,16
17388,FT 203,6
17389,FT 134,1
17389,FT 134,1
17390,FT 219,1
17390,FT 220,1
17390,FT 135,1
17391,FT 219,1
17391,FT 135,1
17392,FT 220,1
17393,FT 68,1
17393,FT 55,6
17393,FT 171,8
17393,FT 73,1
17393,FT 195,1
17393,FT 219,1
17394,FT 134,1
17394,FT 73,1
17394,FT 73,1
17394,FT 195,1
17395,FT 202,1
17395,FT 195,7
17396,FT 73,4
17396,FT 195,2
17397,FT 73,1
17397,FT 55,20
17398,FT 171,40
17398,FT 73,2
17398,FT 195,1
17398,FT 73,1
17398,FT 195,1
17398,FT 73,2
17398,FT 195,2
17398,FT 171,21
17399,FT 55,20
17399,FT 195,3
17400,FT 73,4
17400,FT 170,1
17400,FT 226,1
17400,FT 223,1
17400,FT 306,1
17400,FT 54,1
17401,FT 170,2
17401,FT 54,2
17401,FT 222,1
17401,FT 304,1
17402,FT 170,9
17402,FT 54,21
17402,FT 345,2
17402,FT 273,1
17403,FT 222,1
17403,FT 304,1
17403,FT 54,21
17404,FT 345,1
17404,FT 170,20
17404,FT 345,1
17404,FT 170,1
17404,FT 54,1
17405,FT 273,1
17405,FT 254,1
17405,FT 170,1
17405,FT 273,1
17405,FT 54,1
17405,FT 303,2
17405,FT 219,1
17405,FT 134,1
17406,FT 304,1
17407,FT 134,1
17407,FT 219,1
17407,FT 54,4
17407,FT 68,1
17407,FT 304,1
17407,FT 345,2
17407,FT 54,2
17407,FT 87,1
17408,FT 226,1
17408,FT 222,1
17408,FT 345,2
17408,FT 54,1
17409,FT 304,1
17410,FT 273,1
17410,FT 170,6
17410,FT 54,7
17411,FT 170,7
17411,FT 54,5
17411,FT 68,11
17412,FT 207,1
17412,FT 54,1
17413,FT 170,9
17413,FT 182,1
17413,FT 182,1
17414,FT 170,8
17414,FT 207,1
17415,FT 170,1
17416,FT 54,1
17417,FT 68,22
17417,FT 170,25
17418,FT 182,2
17418,FT 207,2
17419,FT 54,16
17419,FT 54,117
17420,FT 68,2
17420,FT 170,38
17421,FT 54,92
17421,FT 182,1
17422,FT 207,1
17422,FT 170,33
17423,FT 68,13
17423,FT 68,1
17424,FT 170,35
17425,FT 182,2
17425,FT 207,2
17426,FT 54,64
17426,FT 103,3
17426,FT 68,25
17426,FT 54,155
17426,FT 170,32
17426,FT 68,1
17426,FT 170,40
17426,FT 54,109
17427,FT 207,1
17427,FT 182,1
17427,FT 170,32
17427,FT 68,12
17428,FT 54,60
17428,FT 103,1
17428,FT 170,39
17428,FT 68,27
17429,FT 54,43
17429,FT 182,2
17430,FT 207,2
17430,FT 68,11
17431,FT 182,1
17431,FT 207,1
17431,FT 170,52
17431,FT 54,104
17432,FT 103,1
17432,FT 170,93
17432,FT 68,13
17433,FT 182,1
17433,FT 207,1
17433,FT 54,140
17433,FT 103,4
17434,FT 54,59
17434,FT 170,39
17434,FT 182,1
17434,FT 207,1
17435,FT 68,13
17436,FT 103,1
17436,FT 68,24
17436,FT 182,3
17436,FT 170,37
17436,FT 207,3
17436,FT 54,38
17437,FT 207,2
17437,FT 182,2
17438,FT 103,2
17439,FT 68,24
17439,FT 170,35
17439,FT 54,61
17439,FT 182,1
17439,FT 68,12
17440,FT 170,36
17441,FT 103,1
17441,FT 54,85
17442,FT 207,1
17442,FT 68,24
17442,FT 54,32
17442,FT 207,2
17442,FT 170,27
17442,FT 182,2
17442,FT 207,1
17443,FT 182,1
17443,FT 68,9
17444,FT 170,7
17444,FT 54,4
17444,FT 103,1
17444,FT 219,1
17444,FT 207,2
17444,FT 68,8
17444,FT 134,1
17444,FT 54,36
17445,FT 182,2
17445,FT 170,19
17446,FT 68,2
17446,FT 170,2
17447,FT 54,1
17447,FT 170,2
17448,FT 54,1
17449,FT 54,3
17449,FT 170,6
17449,FT 68,1
17450,FT 170,1
17450,FT 68,1
17451,FT 219,1
17451,FT 54,1
17451,FT 134,1
17451,FT 170,3
17452,FT 54,1
17452,FT 170,4
17452,FT 219,1
17452,FT 134,1
17452,FT 219,1
17452,FT 170,1
17453,FT 134,1
17453,FT 170,6
17453,FT 68,1
17453,FT 54,5
17453,FT 68,1
17453,FT 170,2
17454,FT 54,5
17454,FT 182,1
17455,FT 170,5
17455,FT 62,1
17455,FT 170,5
17456,FT 182,1
17456,FT 54,1
17456,FT 170,1
17456,FT 170,3
17457,FT 54,1
17457,FT 280,1
17458,FT 170,12
17458,FT 54,8
17458,FT 170,2
17458,FT 239,1
17458,FT 170,2
17458,FT 54,12
17458,FT 318,1
17458,FT 182,1
17459,FT 209,10
17459,FT 239,2
17459,FT 170,34
17459,FT 207,1
17459,FT 209,1
17459,FT 62,1
17460,FT 87,10
17460,FT 54,10
17460,FT 209,11
17460,FT 182,1
17461,FT 170,10
17461,FT 182,1
17462,FT 209,7
17462,FT 170,10
17463,FT 318,1
17463,FT 62,1
17464,FT 209,18
17464,FT 170,16
17465,FT 182,1
17465,FT 54,16
17465,FT 87,18
17465,FT 170,16
17465,FT 209,18
17465,FT 182,1
17466,FT 170,6
17467,FT 239,1
17467,FT 318,1
17468,FT 134,1
17469,FT 219,1
17469,FT 134,2
17470,FT 134,1
17470,FT 219,1
17471,FT 134,2
17471,FT 134,1
17472,FT 219,10
17472,FT 134,10
17472,FT 134,1
17472,FT 221,1
17472,FT 301,1
17472,FT 227,4
17472,FT 307,4
17472,FT 307,1
17472,FT 227,1
17472,FT 307,2
17473,FT 307,1
17473,FT 227,1
17473,FT 221,1
17473,FT 219,1
17473,FT 134,1
17474,FT 134,1
17474,FT 76,1
17474,FT 203,2
17475,FT 82,2
17475,FT 80,6
17475,FT 80,1
17475,FT 201,1
17475,FT 198,2
17475,FT 82,1
17476,FT 203,1
17476,FT 68,2
17477,FT 82,1
17478,FT 80,1
17478,FT 80,1
17479,FT 82,1
17479,FT 203,1
17480,FT 201,1
17480,FT 82,2
17480,FT 203,4
17480,FT 82,11
17481,FT 203,14
17481,FT 82,2
17482,FT 203,3
17482,FT 80,2
17483,FT 201,2
17483,FT 203,21
17483,FT 82,19
17483,FT 203,1
17483,FT 201,14
17483,FT 80,17
17484,FT 76,1
17484,FT 198,2
17485,FT 82,2
17485,FT 201,6
17486,FT 82,5
17486,FT 80,5
17486,FT 203,5
17486,FT 201,2
17486,FT 80,2
17486,FT 203,2
17487,FT 82,2
17487,FT 201,10
17488,FT 80,17
17488,FT 80,2
17489,FT 201,2
17489,FT 203,4
17490,FT 82,4
17490,FT 201,10
17491,FT 82,22
17491,FT 80,21
17491,FT 203,13
17491,FT 82,2
17491,FT 80,2
17491,FT 82,3
17491,FT 203,3
17491,FT 201,71
17492,FT 111,2
17492,FT 80,57
17493,FT 203,3
17493,FT 8,2
17494,FT 201,3
17494,FT 141,2
17494,FT 82,6
17494,FT 68,3
17494,FT 203,3
17495,FT 82,3
17495,FT 80,1
17495,FT 82,9
17495,FT 80,3
17495,FT 82,30
17496,FT 201,11
17496,FT 80,14
17497,FT 203,25
17497,FT 80,4
17497,FT 201,2
17497,FT 203,15
17497,FT 68,1
17497,FT 82,11
17498,FT 201,1
17499,FT 82,1
17499,FT 80,1
17499,FT 203,7
17499,FT 201,1
17499,FT 80,23
17499,FT 80,8
17500,FT 201,13
17500,FT 219,1
17501,FT 134,1
17501,FT 201,2
17502,FT 80,1
17502,FT 80,13
17502,FT 201,8
17502,FT 201,2
17503,FT 203,8
17503,FT 80,16
17503,FT 82,8
17503,FT 201,20
17504,FT 80,1
17504,FT 82,5
17504,FT 203,4
17504,FT 80,1
17504,FT 201,1
17504,FT 201,10
17505,FT 82,7
17505,FT 203,7
17505,FT 80,7
17506,FT 201,1
17506,FT 80,2
17507,FT 82,3
17507,FT 203,1
17507,FT 80,2
17507,FT 201,2
17508,FT 82,10
17508,FT 80,6
17508,FT 201,1
17508,FT 203,4
17508,FT 80,1
17508,FT 82,3
17509,FT 203,3
17509,FT 8,2
17509,FT 80,7
17510,FT 68,5
17510,FT 134,1
17510,FT 141,2
17510,FT 201,4
17511,FT 219,1
17511,FT 198,2
17512,FT 82,5
17513,FT 80,4
17513,FT 80,1
17514,FT 201,1
17514,FT 80,4
17514,FT 201,1
17514,FT 80,2
17514,FT 82,1
17514,FT 201,1
17514,FT 82,2
17514,FT 201,1
17515,FT 203,2
17515,FT 201,3
17516,FT 203,4
17516,FT 82,4
